turn,board_state,winner
B,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOOOB', 'OOOOKWWOO', 'BOWWTWWOB', 'OOOOWOOOB', 'OOOOWOOBO', 'BOOOOOBOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOOOKWWOO', 'BOWWTWWOB', 'OOOOWOOOB', 'OOOOWOOBO', 'BOOOOOBOO', 'OOOBBBOOO']",BW
B,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOWWOO', 'BOWWTWWOB', 'OOOOWOOOB', 'OOOOWOOBO', 'BOOOOOBOO', 'OOOBBBOOO']",BW
W,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOWWOO', 'BOWWTWWOB', 'OOOOWOOOB', 'OOOOWOOBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
B,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOOKOWWOO', 'BOWWTWWOB', 'OOOOWOOOB', 'OOOOWOOBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
W,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOOKOWWOO', 'BOWWTWWOB', 'OOOOWOBOO', 'OOOOWOOBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
B,"['OOOBBBOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOOKOWWOO', 'BOWWTWWOB', 'OOOOWOOOO', 'OOOOOOWBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
W,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOOKOWWOO', 'BOWWTWWOB', 'OOOOWOOOO', 'OOOOOOWBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
B,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOOOKWWOO', 'BOWWTWWOB', 'OOOOWOOOO', 'OOOOOOWBO', 'BOOOBOBOO', 'OOOBOBOOO']",BW
W,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOOOKWWOO', 'BOWWTWWOB', 'OOOOOOOOO', 'OOOOBOWBO', 'BOOOOOBOO', 'OOOBOBOOO']",BW
B,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOOOKWWOO', 'BOWWTOWOB', 'OOOOOOOOO', 'OOOOBWWBO', 'BOOOOOBOO', 'OOOBOBOOO']",BW
W,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOOOKWWOO', 'BOWWTOWOB', 'OOOOOOOOO', 'OOBOOWWBO', 'BOOOOOBOO', 'OOOBOBOOO']",BW
B,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOKOOWWOO', 'BOWWTOWOB', 'OOOOOOOOO', 'OOBOOWWBO', 'BOOOOOBOO', 'OOOBOBOOO']",BW
W,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOKOOWWOO', 'BOWWTOWOB', 'OOOOOOOOO', 'OOBOOWWBO', 'BOOOOBBOO', 'OOOBOOOOO']",BW
B,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOKOOWWOO', 'BOWOTOWOB', 'OOOWOOOOO', 'OOBOOWWBO', 'BOOOOBBOO', 'OOOBOOOOO']",BW
W,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOKBOWWOO', 'BOWOTOWOB', 'OOOWOOOOO', 'OOBOOWWBO', 'BOOOOBBOO', 'OOOBOOOOO']",BW
B,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOBBOO', 'OOKOWOWOO', 'BOWOTOWOB', 'OOOWOOOOO', 'OOBOOWWBO', 'BOOOOBBOO', 'OOOBOOOOO']",BW
W,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOWOWOO', 'BOWOTOWOB', 'OOOWOBOOO', 'OOBOOOWBO', 'BOOOOBBOO', 'OOOBOOOOO']",BW
B,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOWOWOO', 'BOWOTOWOB', 'OOOWOBOOO', 'OOBOOWOBO', 'BOOOOOBOO', 'OOOBOOOOO']",BW
W,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOWOWOO', 'BOWOTOWOB', 'OOOWOOBOO', 'OOBOOWOBO', 'BOOOOOBOO', 'OOOBOOOOO']",BW
B,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOWWOO', 'BOWOTOWOB', 'OOOWOOBOO', 'OOBOOWOBO', 'BOOOOOBOO', 'OOOBOOOOO']",BW
W,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOWWOO', 'BOWOTOWOB', 'OOOWOBOOO', 'OOBOOWOBO', 'BOOOOOBOO', 'OOOBOOOOO']",BW
B,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOOWOO', 'BOWOTWWOB', 'OOOWOOOOO', 'OOBOOWOBO', 'BOOOOOBOO', 'OOOBOOOOO']",BW
W,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOOWOO', 'BOWOTWWOB', 'OOOWOOBOO', 'OOBOOWOBO', 'BOOOOOOOO', 'OOOBOOOOO']",BW
B,"['OOOOBOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOOOWOO', 'BOWOTWWOB', 'OOOWOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOBOOOOO']",BW
W,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOBOWOO', 'BOWOTWWOB', 'OOOWOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOBOOOOO']",BW
B,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOWOOBOO', 'OOKOBOWOO', 'BOWOTWWOB', 'OOOOOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOBOOOOO']",BW
W,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOWOOBOO', 'OOKBBOWOO', 'BOWOTWWOB', 'OOOOOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
B,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOWOOBOO', 'OOKOBOWOO', 'BOOWTWWOB', 'OOOOOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
W,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOWOOBOO', 'OOKOBOWOO', 'OOBOTWWOB', 'OOOOOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
B,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOBOWOO', 'OOOWTWWOB', 'OOOOOOOOO', 'OOBOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
W,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOKOBOWOO', 'OOBOTWWOB', 'OOOOOOOOO', 'OOOOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
B,"['OOOOOOOOO', 'OOBOOOOBO', 'OBOOOOBOO', 'OOOKBOWOO', 'OOBOTWWOB', 'OOOOOOOOO', 'OOOOOOWBO', 'BOOOOOOOO', 'OOOOOOOOO']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",WW
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBOWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BOBOKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BOOKTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOBBOOO', 'OOOBBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BOOKTWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOBBOOO', 'OOOBBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BOOOTWWBB', 'BOOOWOOOB', 'OOOKWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BOOOTWWBB', 'BOOBWOOOB', 'OOOKWOOOO', 'OOWOBOOOO', 'OOOBBBOOO']",WW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOWOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OBOOOWOOO', 'BOOOWOOOB', 'BOWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OBOOOWOOO', 'BOOOWOOOB', 'BOWWKOWBB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOOOWOOOB', 'BOWWKOWBB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWOWOOOB', 'BOOWKOWBB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWOWOOOB', 'BOOWKOWOB', 'BOOOWWOOB', 'OOOOWOOBO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'BOOOWWOOB', 'OOOOWOOBO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'BOOOWWOOB', 'OOOOWOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'BOWOOWOOB', 'OOOOWOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'OOWOOWOOB', 'BOOOWOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'OOWOOWOOB', 'BOWOOOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOWKOWOB', 'OOWOOWOOB', 'OBWOOOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OOOBBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['BOOOBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['BOOOBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OBOOBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OBOOBBOOO', 'OOOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OOOOBBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OOOOBBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['BOOOOBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['BOOOOBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OBOOOBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OBOOOBOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OBBOOOOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OBBOOOOOO', 'OBOOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OBOOOOOOO', 'OBOOOOBOO', 'OBBOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
B,"['OBOOOOOOO', 'OBOOOOBOO', 'OBBOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBOOBBOOO']",
W,"['OBOOOOOOO', 'OBOOOOBOO', 'OBBOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'OBOOOOBOO', 'OBBOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'OOBOOOBOO', 'OBBOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'OOBOOOBOO', 'OBBOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOOOOOBOO', 'OBBOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOOOOOBOO', 'OBBOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OBWWOOOBO', 'OOBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOOOOOBOO', 'OBBOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOOOOOBOO', 'OBBOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOBOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOBOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'BOBOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'BOBOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'OOBOOOBOO', 'BBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'OOBOOOBOO', 'BBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOOOOOOOO', 'BBBOOOBOO', 'OBOOOWOOO', 'BOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOOOOOOOO', 'BBBOOOBOO', 'OBOOOWOOO', 'BOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOOOOOOOO', 'BBBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOOOOOOOO', 'BBBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'OBBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOBOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOBOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOBOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOBOOOOOO', 'BOBOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOBOOOOOO', 'BBOOOOBOO', 'BBOOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOBOOOOOO', 'BBOOOOBOO', 'BBOOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOOOOOOOO', 'BBOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOOOOOOOO', 'BBOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOBOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOBOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OBOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OBOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['BOOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['BOOOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
W,"['OOBOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOWWOOOOB', 'BOOOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
B,"['OOBOOOOOO', 'BOOOOOBOO', 'BBBOOWOOO', 'OOOWOOOOB', 'BOWOKOWOB', 'OOWOOWOOB', 'OOWWOOOBO', 'OBBOOOOOO', 'OBBOOBOOO']",
